,Timestamp,SourceIP,SourcePort,DPort,Status
1832,3241498,52.178.79.64,60512,22,AUDIT
1833,3241506,88.250.14.208,35681,2323,BLOCK
1834,3241523,52.178.79.64,45812,22,AUDIT
1835,3241547,52.178.79.64,59340,22,AUDIT
1836,3241558,77.72.85.18,42277,15157,BLOCK
1837,3241572,52.178.79.64,44636,22,AUDIT
1838,3241591,77.72.85.18,42277,37528,BLOCK
1839,3241601,201.1.204.221,64433,23,BLOCK
1840,3241614,14.52.226.103,53032,52869,BLOCK
1841,3241638,77.72.85.18,42277,43236,BLOCK
1842,3241644,77.72.82.22,52866,1208,BLOCK
1843,3241665,52.178.79.64,42282,22,AUDIT
1844,3241668,103.89.89.227,52066,22,AUDIT
1845,3241682,77.72.85.18,42277,40257,BLOCK
1846,3241683,77.72.82.22,52866,307,BLOCK
1847,3241696,201.6.107.126,50473,443,AUDIT
1848,3241709,52.178.79.64,41102,22,AUDIT
1849,3241712,89.248.168.14,65534,8545,BLOCK
1850,3241725,5.188.86.22,56777,55707,BLOCK
1851,3241733,52.178.79.64,54634,22,AUDIT
1852,3241733,77.72.85.18,42277,27969,BLOCK
1853,3241752,177.9.221.5,16635,23,BLOCK
1854,3241780,112.217.150.112,50736,22,AUDIT
1855,3241807,52.178.79.64,38762,22,AUDIT
1856,3241830,78.186.200.39,62334,23,BLOCK
1857,3241831,122.226.181.165,33824,22,AUDIT
1858,3241857,52.178.79.64,37604,22,AUDIT
1859,3241864,148.153.36.138,42698,5553,BLOCK
1860,3241882,122.226.181.166,55690,22,AUDIT
1861,3241908,52.178.79.64,36438,22,AUDIT
1862,3241932,52.178.79.64,49950,22,AUDIT
1863,3241938,94.102.49.190,46640,3780,BLOCK
1864,3241954,221.194.44.211,44088,22,AUDIT
1865,3241972,77.72.85.18,42277,51831,BLOCK
1866,3241999,52.178.79.64,34086,22,AUDIT
1867,3242003,77.72.85.18,42277,37249,BLOCK
1868,3242021,52.178.79.64,47602,22,AUDIT
1869,3242043,52.178.79.64,32892,22,AUDIT
1870,3242044,77.72.85.18,42277,6594,BLOCK
1871,3242067,52.178.79.64,46420,22,AUDIT
1872,3242092,52.178.79.64,59956,22,AUDIT
1873,3242116,181.214.87.14,46070,59999,BLOCK
1874,3242116,52.178.79.64,45256,22,AUDIT
1875,3242125,103.29.69.96,38843,554,BLOCK
1876,3242141,52.178.79.64,58790,22,AUDIT
1877,3242141,77.72.82.22,52866,382,BLOCK
1878,3242149,117.102.127.250,64333,445,AUDIT
1879,3242178,77.72.85.18,42277,17800,BLOCK
1880,3242189,52.178.79.64,57622,22,AUDIT
1881,3242211,77.72.85.18,42277,32077,BLOCK
1882,3242231,77.72.82.147,59735,1579,BLOCK
1883,3242288,52.178.79.64,55290,22,AUDIT
1884,3242309,77.72.85.18,42277,47813,BLOCK
1885,3242315,125.202.64.104,37896,23,BLOCK
1886,3242335,52.178.79.64,54114,22,AUDIT
1887,3242340,77.72.85.18,42277,22456,BLOCK
1888,3242352,177.136.186.31,36839,23,BLOCK
1889,3242369,77.72.85.18,42277,47648,BLOCK
1890,3242404,52.178.79.64,38258,22,AUDIT
1891,3242414,77.72.85.18,42277,5973,BLOCK
1892,3242432,77.72.82.22,52866,1519,BLOCK
1893,3242452,52.178.79.64,37064,22,AUDIT
1894,3242470,77.72.85.18,42277,40622,BLOCK
1895,3242485,5.188.86.22,56777,33990,BLOCK
1896,3242501,52.178.79.64,35892,22,AUDIT
1897,3242526,52.178.79.64,49450,22,AUDIT
1898,3242544,77.72.82.22,52866,1226,BLOCK
1899,3242561,77.72.85.18,42277,19364,BLOCK
1900,3242575,52.178.79.64,48262,22,AUDIT
1901,3242601,52.178.79.64,33562,22,AUDIT
1902,3242621,5.135.179.5,35207,22,AUDIT
1903,3242646,52.178.79.64,60618,22,AUDIT
1904,3242667,52.178.79.64,45910,22,AUDIT
1905,3242689,52.178.79.64,59432,22,AUDIT
1906,3242704,77.72.85.18,42277,18097,BLOCK
1907,3242711,162.243.147.83,33057,2083,BLOCK
1908,3242721,77.72.85.18,42277,55506,BLOCK
1909,3242730,95.215.1.37,40402,4060,BLOCK
1910,3242748,77.72.85.18,42277,47690,BLOCK
1911,3242787,52.178.79.64,57096,22,AUDIT
1912,3242811,77.72.85.18,42277,52649,BLOCK
1913,3242811,52.178.79.64,42396,22,AUDIT
1914,3242812,77.72.85.18,42277,39836,BLOCK
1915,3242835,52.178.79.64,55928,22,AUDIT
1916,3242847,211.105.26.41,49221,52869,BLOCK
1917,3242858,52.178.79.64,41226,22,AUDIT
1918,3242866,95.215.1.37,55425,1608,BLOCK
1919,3242919,77.72.85.18,42277,50255,BLOCK
1920,3242921,208.100.26.228,45378,11211,BLOCK
1921,3242931,52.178.79.64,53578,22,AUDIT
1922,3242956,52.178.79.64,38882,22,AUDIT
1923,3242964,95.215.1.37,40416,9082,BLOCK
1924,3242980,77.72.85.18,42277,55168,BLOCK
1925,3243005,52.178.79.64,37710,22,AUDIT
1926,3243008,46.166.142.60,5147,5060,BLOCK
1927,3243018,198.211.117.56,0,0,ALLOW
1928,3243026,95.31.231.225,48581,23,BLOCK
1929,3243028,52.178.79.64,51240,22,AUDIT
1930,3243030,77.72.85.18,42277,52258,BLOCK
1931,3243051,52.178.79.64,36534,22,AUDIT
1932,3243066,5.188.11.25,59724,20518,BLOCK
1933,3243075,52.178.79.64,50066,22,AUDIT
1934,3243092,77.72.85.18,42277,37984,BLOCK
1935,3243113,5.135.179.5,53578,22,AUDIT
1936,3243149,52.178.79.64,34188,22,AUDIT
1937,3243174,52.178.79.64,47738,22,AUDIT
1938,3243183,5.135.179.5,60475,22,AUDIT
1939,3243198,52.178.79.64,33014,22,AUDIT
1940,3243223,52.178.79.64,46546,22,AUDIT
1941,3243230,185.130.212.167,60000,3389,BLOCK
1942,3243231,181.214.87.14,46070,7111,BLOCK
1943,3243271,52.178.79.64,45384,22,AUDIT
1944,3243274,77.72.85.18,42277,42235,BLOCK
1945,3243295,52.178.79.64,58916,22,AUDIT
1946,3243308,77.72.85.18,42277,16773,BLOCK
1947,3243319,5.188.86.40,49030,4109,BLOCK
1948,3243324,77.72.85.18,42277,43207,BLOCK
1949,3243326,77.72.82.80,59511,7422,BLOCK
1950,3243331,198.211.117.56,0,0,ALLOW
1951,3243340,52.178.79.64,57732,22,AUDIT
1952,3243363,52.178.79.64,43036,22,AUDIT
1953,3243391,77.72.85.18,42277,52101,BLOCK
1954,3243410,52.178.79.64,41844,22,AUDIT
1955,3243461,52.178.79.64,40678,22,AUDIT
1956,3243468,77.72.85.18,42277,48456,BLOCK
1957,3243468,45.249.245.182,56118,161,BLOCK
1958,3243499,77.72.82.147,59735,1589,BLOCK
1959,3243510,52.178.79.64,39508,22,AUDIT
1960,3243534,77.72.85.18,42277,35134,BLOCK
1961,3243559,52.178.79.64,38330,22,AUDIT
1962,3243584,52.178.79.64,51856,22,AUDIT
1963,3243597,103.251.221.22,38495,22,AUDIT
1964,3243609,52.178.79.64,37172,22,AUDIT
1965,3243649,77.72.85.18,42277,37179,BLOCK
1966,3243652,163.172.207.190,53909,3389,BLOCK
1967,3243684,52.178.79.64,49538,22,AUDIT
1968,3243708,52.178.79.64,34832,22,AUDIT
1969,3243730,52.178.79.64,48360,22,AUDIT
1970,3243731,177.64.212.25,57438,23,BLOCK
1971,3243761,77.72.85.18,42277,47616,BLOCK
1972,3243774,212.47.252.61,5061,5060,BLOCK
1973,3243787,77.72.85.18,42277,45051,BLOCK
1974,3243791,87.251.248.56,2157,2323,BLOCK
1975,3243807,221.14.10.163,23373,23,BLOCK
1976,3243823,52.178.79.64,46010,22,AUDIT
1977,3243834,77.72.82.92,59710,11101,BLOCK
1978,3243867,77.72.85.18,42277,45168,BLOCK
1979,3243870,52.178.79.64,44834,22,AUDIT
1980,3243895,5.188.86.22,56777,56366,BLOCK
1981,3243914,77.72.85.18,42277,42326,BLOCK
1982,3243928,71.6.146.186,36877,2332,BLOCK
1983,3243934,77.72.85.18,42277,51936,BLOCK
1984,3243942,119.180.218.127,14270,23,BLOCK
1985,3243957,52.178.79.64,42478,22,AUDIT
1986,3243975,95.215.1.37,55488,8707,BLOCK
1987,3243978,5.188.9.25,41696,1122,BLOCK
1988,3243993,80.82.70.133,35124,4443,BLOCK
1989,3244018,77.72.82.98,58684,3379,BLOCK
1990,3244035,77.72.85.18,42277,14983,BLOCK
1991,3244062,52.178.79.64,53640,22,AUDIT
1992,3244083,52.178.79.64,38926,22,AUDIT
1993,3244122,77.72.85.18,42277,36327,BLOCK
1994,3244129,52.178.79.64,37754,22,AUDIT
1995,3244141,77.72.85.18,42277,21295,BLOCK
1996,3244154,52.178.79.64,51284,22,AUDIT
1997,3244178,52.178.79.64,36582,22,AUDIT
1998,3244191,77.72.85.18,42277,40688,BLOCK
1999,3244202,71.6.216.55,3268,3268,BLOCK
2000,3244207,203.186.203.183,11995,23,BLOCK
2001,3244229,52.178.79.64,35414,22,AUDIT
2002,3244254,52.178.79.64,48946,22,AUDIT
2003,3244257,77.72.85.18,42277,49292,BLOCK
2004,3244280,52.178.79.64,34246,22,AUDIT
2005,3244305,52.178.79.64,47774,22,AUDIT
2006,3244315,185.143.223.4,57433,22,AUDIT
2007,3244330,52.178.79.64,33056,22,AUDIT
2008,3244355,52.178.79.64,46610,22,AUDIT
2009,3244380,52.178.79.64,60144,22,AUDIT
2010,3244405,52.178.79.64,45484,22,AUDIT
2011,3244406,109.248.9.4,40615,5466,BLOCK
2012,3244428,77.72.82.93,45055,4090,BLOCK
2013,3244429,52.178.79.64,58974,22,AUDIT
2014,3244441,77.72.85.18,42277,3835,BLOCK
2015,3244444,77.72.82.22,52866,289,BLOCK
2016,3244446,77.72.85.18,42277,43544,BLOCK
2017,3244454,52.178.79.64,44260,22,AUDIT
2018,3244456,181.214.87.11,43150,60000,BLOCK
2019,3244463,177.9.47.154,10320,23,BLOCK
2020,3244480,52.178.79.64,57804,22,AUDIT
2021,3244494,77.72.85.18,42277,27447,BLOCK
2022,3244530,52.178.79.64,56640,22,AUDIT
2023,3244554,52.178.79.64,41940,22,AUDIT
2024,3244578,52.178.79.64,55470,22,AUDIT
2025,3244603,77.72.85.18,42277,32573,BLOCK
2026,3244603,52.178.79.64,40770,22,AUDIT
2027,3244615,5.135.179.5,54729,22,AUDIT
2028,3244627,5.188.86.22,56777,4242,BLOCK
2029,3244629,52.178.79.64,54302,22,AUDIT
2030,3244647,77.72.85.18,42277,47316,BLOCK
2031,3244654,52.178.79.64,39608,22,AUDIT
2032,3244679,52.178.79.64,53136,22,AUDIT
2033,3244689,77.72.85.18,42277,46976,BLOCK
2034,3244717,146.0.77.21,58802,49431,BLOCK
2035,3244743,52.178.79.64,37248,22,AUDIT
2036,3244753,77.72.82.96,55759,6674,BLOCK
2037,3244765,77.72.85.18,42277,55232,BLOCK
2038,3244783,52.178.79.64,36056,22,AUDIT
2039,3244787,81.23.104.126,43343,1993,BLOCK
2040,3244790,77.72.85.18,42277,40698,BLOCK
2041,3244819,190.178.62.117,35908,22,AUDIT
2042,3244830,52.178.79.64,34886,22,AUDIT
2043,3244848,58.218.198.154,28819,22,AUDIT
2044,3244875,77.72.85.18,42277,26057,BLOCK
2045,3244905,52.178.79.64,47250,22,AUDIT
2046,3244910,46.162.203.46,60498,445,AUDIT
2047,3244930,77.72.85.18,42277,50598,BLOCK
2048,3244930,77.72.82.96,55835,8730,BLOCK
2049,3244971,77.72.85.18,42277,42753,BLOCK
2050,3244977,221.148.157.176,7392,2222,BLOCK
2051,3244989,77.72.82.96,55835,9695,BLOCK
2052,3244997,77.72.85.18,42277,34690,BLOCK
2053,3245008,52.178.79.64,44920,22,AUDIT
2054,3245009,51.15.93.50,3093,5060,BLOCK
2055,3245015,58.245.193.213,17604,23,BLOCK
2056,3245034,52.178.79.64,58440,22,AUDIT
2057,3245042,77.72.85.18,42277,26266,BLOCK
2058,3245053,109.248.9.4,40615,4053,BLOCK
2059,3245067,198.211.117.56,0,0,ALLOW
2060,3245084,52.178.79.64,57282,22,AUDIT
2061,3245090,77.72.85.18,42277,50263,BLOCK
2062,3245092,95.215.1.37,40416,9085,BLOCK
2063,3245109,52.178.79.64,42582,22,AUDIT
2064,3245118,77.72.85.18,42277,20102,BLOCK
2065,3245134,52.178.79.64,56116,22,AUDIT
2066,3245141,5.188.9.25,41696,33891,BLOCK
2067,3245159,52.178.79.64,41408,22,AUDIT
2068,3245173,150.129.182.113,62448,23,BLOCK
2069,3245183,77.72.82.147,59735,1525,BLOCK
2070,3245215,77.72.85.18,42277,34132,BLOCK
2071,3245230,52.178.79.64,53766,22,AUDIT
2072,3245237,221.2.169.194,57511,1433,BLOCK
2073,3245255,52.178.79.64,39070,22,AUDIT
2074,3245260,5.188.86.22,56777,2103,BLOCK
2075,3245281,52.178.79.64,52602,22,AUDIT
2076,3245303,77.72.85.18,42277,3430,BLOCK
2077,3245311,139.162.115.7,59301,110,BLOCK
2078,3245328,181.214.87.243,41797,3389,AUDIT
2079,3245358,52.178.79.64,36736,22,AUDIT
2080,3245382,52.178.79.64,50264,22,AUDIT
2081,3245403,52.178.79.64,35554,22,AUDIT
2082,3245410,5.188.86.22,56777,60001,BLOCK
2083,3245426,77.72.85.18,42277,37802,BLOCK
2084,3245444,52.178.79.64,34368,22,AUDIT
2085,3245463,52.178.79.64,47888,22,AUDIT
2086,3245487,52.178.79.64,33190,22,AUDIT
2087,3245499,118.91.37.174,15437,2323,BLOCK
2088,3245511,52.178.79.64,46722,22,AUDIT
2089,3245522,182.113.71.49,12236,23,BLOCK
2090,3245535,52.178.79.64,60254,22,AUDIT
2091,3245536,77.72.82.96,55835,8727,BLOCK
2092,3245560,52.178.79.64,45552,22,AUDIT
2093,3245585,52.178.79.64,59100,22,AUDIT
2094,3245609,52.178.79.64,44382,22,AUDIT
2095,3245619,5.188.86.22,56777,7002,BLOCK
2096,3245622,77.72.85.18,42277,16989,BLOCK
2097,3245632,110.35.208.216,26966,23,BLOCK
2098,3245641,169.50.22.217,5076,5060,BLOCK
2099,3245660,52.178.79.64,43230,22,AUDIT
2100,3245664,77.72.85.18,42277,41978,BLOCK
2101,3245686,52.178.79.64,56752,22,AUDIT
2102,3245691,103.251.221.22,56818,22,AUDIT
2103,3245697,77.72.85.18,42277,49349,BLOCK
2104,3245712,52.178.79.64,42056,22,AUDIT
2105,3245716,45.55.3.10,58989,17185,BLOCK
2106,3245717,77.72.85.18,42277,59300,BLOCK
2107,3245729,185.130.212.167,60000,3395,BLOCK
2108,3245759,77.72.85.18,42277,36865,BLOCK
2109,3245788,52.178.79.64,54422,22,AUDIT
2110,3245808,77.72.85.18,42277,4218,BLOCK
2111,3245812,52.178.79.64,39720,22,AUDIT
2112,3245836,52.178.79.64,53254,22,AUDIT
2113,3245841,107.170.229.67,50038,7002,BLOCK
2114,3245861,52.178.79.64,38554,22,AUDIT
2115,3245869,51.15.59.78,39378,22,AUDIT
2116,3245896,5.188.9.25,41696,20089,BLOCK
2117,3245897,77.72.85.18,42277,36148,BLOCK
2118,3245911,52.178.79.64,37384,22,AUDIT
2119,3245919,77.72.85.18,42277,15715,BLOCK
2120,3245923,103.5.47.79,80,61507,BLOCK
2121,3245936,52.178.79.64,50906,22,AUDIT
2122,3245947,175.152.28.228,38636,69,BLOCK
2123,3245963,77.72.85.18,42277,18070,BLOCK
2124,3245971,82.102.173.70,53890,7777,BLOCK
2125,3245995,187.33.2.56,42342,22,AUDIT
2126,3246002,5.188.86.22,56777,3386,BLOCK
2127,3246011,52.178.79.64,35050,22,AUDIT
2128,3246015,71.6.146.130,46640,55553,BLOCK
2129,3246037,52.178.79.64,48586,22,AUDIT
2130,3246045,112.73.93.220,18178,3306,BLOCK
2131,3246053,77.72.85.18,42277,39495,BLOCK
2132,3246082,52.178.79.64,47410,22,AUDIT
2133,3246097,95.215.1.37,55488,8704,BLOCK
2134,3246123,52.178.79.64,46220,22,AUDIT
2135,3246131,185.143.223.147,50058,2022,BLOCK
2136,3246140,186.147.28.159,30625,23,BLOCK
2137,3246141,178.159.37.99,49337,3128,BLOCK
2138,3246165,139.162.120.76,59492,81,BLOCK
2139,3246189,134.119.213.127,5773,5060,BLOCK
2140,3246192,52.178.79.64,58574,22,AUDIT
2141,3246218,77.72.85.18,42277,53205,BLOCK
2142,3246242,52.178.79.64,57400,22,AUDIT
2143,3246243,77.72.85.18,42277,59777,BLOCK
2144,3246267,52.178.79.64,42700,22,AUDIT
2145,3246292,52.178.79.64,56232,22,AUDIT
2146,3246298,77.72.85.18,42277,11005,BLOCK
2147,3246316,52.178.79.64,41530,22,AUDIT
2148,3246341,52.178.79.64,55078,22,AUDIT
2149,3246345,180.32.180.172,53851,23,BLOCK
2150,3246366,52.178.79.64,40360,22,AUDIT
2151,3246391,52.178.79.64,53890,22,AUDIT
2152,3246405,216.98.153.242,3269,3269,BLOCK
2153,3246416,52.178.79.64,39208,22,AUDIT
2154,3246440,52.178.79.64,52724,22,AUDIT
2155,3246464,52.178.79.64,38016,22,AUDIT
2156,3246475,77.237.26.130,10115,23,BLOCK
2157,3246489,52.178.79.64,51540,22,AUDIT
2158,3246505,77.72.85.18,42277,49372,BLOCK
2159,3246514,52.178.79.64,36842,22,AUDIT
2160,3246540,52.178.79.64,50392,22,AUDIT
2161,3246565,52.178.79.64,35690,22,AUDIT
2162,3246571,77.72.85.18,42277,8944,BLOCK
2163,3246574,88.248.205.218,18782,23,BLOCK
2164,3246589,77.72.85.18,42277,46206,BLOCK
2165,3246596,78.184.236.102,36680,81,BLOCK
2166,3246610,77.72.85.18,42277,23221,BLOCK
2167,3246625,77.72.82.135,51964,4700,BLOCK
2168,3246641,52.178.79.64,48056,22,AUDIT
2169,3246648,77.72.85.18,42277,35033,BLOCK
2170,3246650,5.135.179.5,45535,22,AUDIT
2171,3246660,83.209.106.10,10261,23,BLOCK
2172,3246680,5.188.10.108,59129,3391,BLOCK
2173,3246685,121.245.99.144,53891,22,BLOCK
2174,3246691,52.178.79.64,46886,22,AUDIT
2175,3246702,201.68.117.154,57878,23,BLOCK
2176,3246716,77.72.82.96,55835,9694,BLOCK
2177,3246735,77.72.85.18,42277,4837,BLOCK
2178,3246761,52.178.79.64,59238,22,AUDIT
2179,3246780,52.178.79.64,44532,22,AUDIT
2180,3246800,52.178.79.64,58050,22,AUDIT
2181,3246820,52.178.79.64,43344,22,AUDIT
2182,3246843,52.178.79.64,56872,22,AUDIT
2183,3246844,95.215.1.37,55425,6638,BLOCK
2184,3246865,77.72.85.18,42277,23711,BLOCK
2185,3246869,52.178.79.64,42172,22,AUDIT
2186,3246871,5.188.86.22,56777,10028,BLOCK
2187,3246886,77.72.85.18,42277,57212,BLOCK
2188,3246895,52.178.79.64,55688,22,AUDIT
2189,3246896,5.188.9.25,41696,7772,BLOCK
2190,3246921,52.178.79.64,41008,22,AUDIT
2191,3246949,77.72.85.18,42277,50526,BLOCK
2192,3246968,77.72.82.57,56925,5076,BLOCK
2193,3246977,77.72.85.18,42277,20453,BLOCK
2194,3246980,77.72.82.92,59710,11136,BLOCK
2195,3246991,190.196.121.52,25018,445,AUDIT
2196,3247018,77.72.85.18,42277,14456,BLOCK
2197,3247025,177.95.69.13,16339,23,BLOCK
2198,3247048,77.72.85.18,42277,12514,BLOCK
2199,3247069,52.178.79.64,37498,22,AUDIT
2200,3247092,52.178.79.64,51036,22,AUDIT
2201,3247107,86.34.28.236,35841,23,BLOCK
2202,3247111,177.139.86.175,10919,23,BLOCK
2203,3247115,198.211.117.56,0,0,ALLOW
2204,3247142,77.72.85.18,42277,12356,BLOCK
2205,3247163,5.188.86.22,56777,7069,BLOCK
2206,3247164,95.215.1.37,55425,1596,BLOCK
2207,3247169,77.72.85.18,42277,10851,BLOCK
2208,3247191,52.178.79.64,48708,22,AUDIT
2209,3247212,125.63.65.51,65234,445,AUDIT
2210,3247216,181.214.87.14,46070,55559,BLOCK
2211,3247223,80.82.70.133,60428,8022,BLOCK
2212,3247242,52.178.79.64,47534,22,AUDIT
2213,3247255,77.72.85.18,42277,5614,BLOCK
2214,3247268,52.178.79.64,32834,22,AUDIT
2215,3247281,95.215.1.37,55488,7765,BLOCK
2216,3247288,183.196.141.78,35507,23,BLOCK
2217,3247310,77.72.82.98,58684,3404,BLOCK
2218,3247329,88.100.19.54,19933,23,BLOCK
2219,3247347,77.72.85.18,42277,40711,BLOCK
2220,3247370,52.178.79.64,58734,22,AUDIT
2221,3247377,77.72.85.18,42277,17970,BLOCK
2222,3247389,89.36.208.193,60161,123,BLOCK
2223,3247419,52.178.79.64,57564,22,AUDIT
2224,3247437,77.72.85.18,42277,41669,BLOCK
2225,3247443,212.47.252.61,5074,5060,BLOCK
2226,3247450,77.72.85.18,42277,40013,BLOCK
2227,3247478,52.178.79.64,41664,22,AUDIT
2228,3247497,52.178.79.64,55182,22,AUDIT
2229,3247520,77.72.85.18,42277,17480,BLOCK
2230,3247546,52.178.79.64,54014,22,AUDIT
2231,3247554,77.72.85.18,42277,14774,BLOCK
2232,3247572,52.178.79.64,39310,22,AUDIT
2233,3247597,52.178.79.64,52848,22,AUDIT
2234,3247607,5.188.86.40,49030,4116,BLOCK
2235,3247620,77.72.85.18,42277,33449,BLOCK
2236,3247627,77.72.82.96,55835,9698,BLOCK
2237,3247641,77.72.85.18,42277,52385,BLOCK
2238,3247649,52.178.79.64,51684,22,AUDIT
2239,3247674,52.178.79.64,36982,22,AUDIT
2240,3247686,77.72.85.18,42277,14959,BLOCK
2241,3247698,52.178.79.64,50514,22,AUDIT
2242,3247701,77.72.85.18,42277,34313,BLOCK
2243,3247709,222.109.252.99,7926,23,BLOCK
2244,3247746,52.178.79.64,49338,22,AUDIT
2245,3247771,52.178.79.64,34636,22,AUDIT
2246,3247783,77.72.85.18,42277,57734,BLOCK
2247,3247796,52.178.79.64,48168,22,AUDIT
2248,3247821,52.178.79.64,33468,22,AUDIT
2249,3247845,52.178.79.64,47006,22,AUDIT
2250,3247870,52.178.79.64,60538,22,AUDIT
2251,3247895,52.178.79.64,45854,22,AUDIT
2252,3247918,77.72.85.18,42277,33999,BLOCK
2253,3247919,52.178.79.64,59364,22,AUDIT
2254,3247929,192.95.36.143,57960,445,AUDIT
2255,3247934,109.185.252.198,55526,23,BLOCK
2256,3247939,77.72.85.18,42277,17111,BLOCK
2257,3247982,122.178.11.221,56621,23,BLOCK
2258,3248028,77.72.82.135,52004,2301,BLOCK
2259,3248031,189.102.4.138,34824,8080,BLOCK
2260,3248085,187.78.101.111,36342,23,BLOCK
2261,3248104,111.121.193.250,44887,60001,BLOCK
2262,3248125,77.72.85.18,42277,11761,BLOCK
2263,3248153,103.100.210.237,24707,3306,BLOCK
2264,3248176,115.20.146.18,17976,22,AUDIT
2265,3248176,115.20.146.18,58990,22,AUDIT
2266,3248211,77.72.85.18,42277,47472,BLOCK
2267,3248223,77.72.82.22,52866,962,BLOCK
2268,3248229,77.72.85.18,42277,27485,BLOCK
2269,3248258,5.188.86.57,43910,3414,BLOCK
2270,3248345,58.45.237.58,22907,23,BLOCK
2271,3248455,77.72.85.18,42277,21302,BLOCK
2272,3248465,201.6.107.126,43070,443,AUDIT
2273,3248480,77.72.85.18,42277,48247,BLOCK
2274,3248511,221.194.47.239,55909,22,AUDIT
2275,3248520,77.72.85.18,42277,50927,BLOCK
2276,3248522,182.245.31.24,63923,2323,BLOCK
2277,3248542,95.215.1.37,40402,4123,BLOCK
2278,3248543,77.72.85.18,42277,37698,BLOCK
2279,3248577,77.72.82.135,51964,5477,BLOCK
2280,3248610,46.166.142.60,5067,5060,BLOCK
2281,3248660,77.72.85.18,42277,42531,BLOCK
2282,3248684,95.215.1.37,55425,1610,BLOCK
2283,3248731,185.180.14.93,80,36473,BLOCK
2284,3248844,77.72.85.18,42277,55899,BLOCK
2285,3248850,77.72.82.135,51964,5479,BLOCK
2286,3248865,77.72.85.18,42277,20706,BLOCK
2287,3248871,5.188.86.22,56777,2082,BLOCK
2288,3248925,77.72.85.18,42277,43244,BLOCK
2289,3248933,60.28.29.27,6000,1433,BLOCK
2290,3248996,77.72.82.135,51964,5465,BLOCK
2291,3249008,107.170.224.108,53029,8443,BLOCK
2292,3249009,77.72.85.18,42277,7286,BLOCK
2293,3249097,190.194.36.38,18091,2323,BLOCK
2294,3249117,77.72.85.18,42277,22443,BLOCK
2295,3249144,108.61.195.201,44096,22,AUDIT
2296,3249162,77.72.85.18,42277,21269,BLOCK
2297,3249163,198.211.117.56,0,0,ALLOW
2298,3249212,77.72.82.135,51964,4695,BLOCK
2299,3249232,77.72.85.18,42277,54026,BLOCK
2300,3249237,191.96.112.115,55749,53413,BLOCK
2301,3249271,77.72.85.18,42277,43489,BLOCK
2302,3249271,208.100.26.228,51725,15672,BLOCK
2303,3249298,152.249.114.206,40565,23,BLOCK
2304,3249310,115.238.245.4,59755,22,AUDIT
2305,3249372,77.72.85.18,42277,8540,BLOCK
2306,3249386,77.72.82.80,59511,7408,BLOCK
2307,3249395,77.72.85.18,42277,51676,BLOCK
2308,3249408,5.188.86.22,56777,37001,BLOCK
2309,3249410,77.72.82.57,56936,2597,BLOCK
2310,3249492,77.72.85.18,42277,21437,BLOCK
2311,3249497,95.215.1.37,55488,7751,BLOCK
2312,3249507,77.72.85.18,42277,58736,BLOCK
2313,3249542,117.25.28.1,19579,1433,BLOCK
2314,3249553,46.233.28.137,1525,23,BLOCK
2315,3249566,77.72.82.135,51964,5451,BLOCK
2316,3249571,77.72.85.18,42277,18946,BLOCK
2317,3249579,77.72.82.22,52866,256,BLOCK
2318,3249584,80.82.67.194,42292,4000,BLOCK
2319,3249596,179.234.216.237,54047,23,BLOCK
2320,3249615,77.72.85.18,42277,42335,BLOCK
2321,3249642,219.132.156.183,29943,23,BLOCK
2322,3249701,77.72.85.18,42277,33159,BLOCK
2323,3249790,77.72.82.147,59735,1567,BLOCK
2324,3249805,51.15.70.236,4781,5060,BLOCK
2325,3249893,77.72.85.18,42277,22666,BLOCK
2326,3249920,51.15.71.134,45876,80,BLOCK
2327,3249927,95.215.1.37,55425,6644,BLOCK
2328,3249934,14.46.51.210,18366,52869,BLOCK
2329,3250021,179.146.131.108,63885,22,AUDIT
2330,3250050,200.119.113.183,48401,1433,BLOCK
2331,3250075,77.72.85.18,42277,15227,BLOCK
2332,3250100,177.125.31.116,21424,22,AUDIT
2333,3250101,177.125.31.116,4256,22,AUDIT
2334,3250120,77.72.85.18,42277,57031,BLOCK
2335,3250138,221.194.47.236,53913,22,AUDIT
2336,3250145,77.72.82.22,52866,1026,BLOCK
2337,3250236,77.72.85.18,42277,17197,BLOCK
2338,3250241,77.72.82.80,59511,7458,BLOCK
2339,3250257,5.188.9.25,41696,1111,BLOCK
2340,3250279,77.72.82.22,52866,1759,BLOCK
2341,3250290,77.72.85.18,42277,29954,AUDIT
2342,3250303,66.240.205.34,40737,4157,BLOCK
2343,3250326,197.45.13.103,54069,445,AUDIT
2344,3250362,77.72.85.18,42277,24415,BLOCK
2345,3250365,141.105.69.190,60000,3398,BLOCK
2346,3250366,185.94.111.1,36351,161,BLOCK
2347,3250370,77.72.85.18,42277,30357,AUDIT
2348,3250410,5.188.86.22,56777,50783,BLOCK
2349,3250427,222.186.190.151,44844,8443,BLOCK
2350,3250441,187.38.56.3,7091,23,BLOCK
2351,3250450,77.72.85.18,42277,57806,BLOCK
2352,3250515,171.248.127.221,54525,23,BLOCK
2353,3250541,77.72.85.18,42277,20385,BLOCK
2354,3250557,103.79.141.150,50345,22,AUDIT
2355,3250594,77.72.85.18,42277,7413,BLOCK
2356,3250694,77.72.82.135,51964,5460,BLOCK
2357,3250724,5.188.9.25,41696,7771,BLOCK
2358,3250745,77.72.85.18,42277,29829,BLOCK
